Run ID,Fold Index,Loss
20240630085259_1007361e,1,11.440786123275757
20240630085259_1007361e,1,11.283787846565247
20240630085259_1007361e,1,11.24594783782959
20240630085259_1007361e,1,11.323394417762756
20240630085259_1007361e,1,11.070199489593506
20240630085259_1007361e,1,11.0347398519516
20240630085259_1007361e,1,10.954415917396545
20240630085259_1007361e,1,10.90924346446991
20240630085259_1007361e,1,10.82444155216217
20240630085259_1007361e,1,10.75695288181305
20240630085259_1007361e,1,10.725979804992676
20240630085259_1007361e,1,10.543082356452942
20240630085259_1007361e,1,10.489734053611755
20240630085259_1007361e,1,10.436227321624756
20240630085259_1007361e,1,10.452826857566833
20240630085259_1007361e,1,10.27156662940979
20240630085259_1007361e,1,10.144023776054382
20240630085259_1007361e,1,10.14675486087799
20240630085259_1007361e,1,10.080758929252625
20240630085259_1007361e,1,9.935294270515442
20240630085259_1007361e,1,9.878036141395569
20240630085259_1007361e,1,9.81117868423462
20240630085259_1007361e,1,9.719128131866455
20240630085259_1007361e,1,9.765584588050842
20240630085259_1007361e,1,9.701497435569763
20240630085259_1007361e,1,9.57246220111847
20240630085259_1007361e,1,9.454527378082275
20240630085259_1007361e,1,9.371005654335022
20240630085259_1007361e,1,9.348873734474182
20240630085259_1007361e,1,9.185603022575378
20240630085259_1007361e,1,9.075933456420898
20240630085259_1007361e,1,9.10634171962738
20240630085259_1007361e,1,8.909286439418793
20240630085259_1007361e,1,9.01570612192154
20240630085259_1007361e,1,8.850768685340881
20240630085259_1007361e,1,8.772039294242859
20240630085259_1007361e,1,8.646738827228546
20240630085259_1007361e,1,8.714397251605988
20240630085259_1007361e,1,8.682051539421082
20240630085259_1007361e,1,8.553059756755829
20240630085259_1007361e,1,8.51815527677536
20240630085259_1007361e,1,8.410874843597412
20240630085259_1007361e,1,8.244995176792145
20240630085259_1007361e,1,8.104888260364532
20240630085259_1007361e,1,8.204919695854187
20240630085259_1007361e,1,8.097926080226898
20240630085259_1007361e,1,8.013620018959045
20240630085259_1007361e,1,7.88264137506485
20240630085259_1007361e,1,7.856521129608154
20240630085259_1007361e,1,7.746801495552063
20240630085259_1007361e,1,7.585778832435608
20240630085259_1007361e,1,7.610844612121582
20240630085259_1007361e,1,7.491523027420044
20240630085259_1007361e,1,7.428004503250122
20240630085259_1007361e,1,7.331620097160339
20240630085259_1007361e,1,7.3163474798202515
20240630085259_1007361e,1,7.284904956817627
20240630085259_1007361e,1,7.071610629558563
20240630085259_1007361e,1,7.127575218677521
20240630085259_1007361e,1,7.024417340755463
20240630085259_1007361e,1,6.934792220592499
20240630085259_1007361e,1,6.941310346126556
20240630085259_1007361e,1,6.842542409896851
20240630085259_1007361e,1,6.752308011054993
20240630085259_1007361e,1,6.720101714134216
20240630085259_1007361e,1,6.653165340423584
20240630085259_1007361e,1,6.580326735973358
20240630085259_1007361e,1,6.487534165382385
20240630085259_1007361e,1,6.375024914741516
20240630085259_1007361e,1,6.39062112569809
20240630085259_1007361e,1,6.348909854888916
20240630085259_1007361e,1,6.302396535873413
20240630085259_1007361e,1,6.14914858341217
20240630085259_1007361e,1,6.224291980266571
20240630085259_1007361e,1,6.141732454299927
20240630085259_1007361e,1,6.1090081334114075
20240630085259_1007361e,1,6.000383079051971
20240630085259_1007361e,1,5.885185241699219
20240630085259_1007361e,1,5.904303789138794
20240630085259_1007361e,1,5.843077898025513
20240630085259_1007361e,1,5.754926800727844
20240630085259_1007361e,1,5.738620817661285
20240630085259_1007361e,1,5.699532389640808
20240630085259_1007361e,1,5.753030836582184
20240630085259_1007361e,1,5.684259295463562
20240630085259_1007361e,1,5.51102551817894
20240630085259_1007361e,1,5.523450195789337
20240630085259_1007361e,1,5.528481543064117
20240630085259_1007361e,1,5.503596127033234
20240630085259_1007361e,1,5.441337406635284
20240630085259_1007361e,1,5.415088891983032
20240630085259_1007361e,1,5.303486227989197
20240630085259_1007361e,1,5.3737130761146545
20240630085259_1007361e,1,5.145484119653702
20240630085259_1007361e,1,5.229158937931061
20240630085259_1007361e,1,5.265376448631287
20240630085259_1007361e,1,5.276843011379242
20240630085259_1007361e,1,5.113458186388016
20240630085259_1007361e,1,5.098504543304443
20240630085259_1007361e,1,5.059027761220932
20240630085259_1007361e,1,4.957094490528107
20240630085259_1007361e,1,4.945993542671204
20240630085259_1007361e,1,4.940984278917313
20240630085259_1007361e,1,4.796854138374329
20240630085259_1007361e,1,4.797305762767792
20240630085259_1007361e,1,4.827862530946732
20240630085259_1007361e,1,4.824087619781494
20240630085259_1007361e,1,4.759509980678558
20240630085259_1007361e,1,4.665861517190933
20240630085259_1007361e,1,4.741988658905029
20240630085259_1007361e,1,4.5493184030056
20240630085259_1007361e,1,4.6478272676467896
20240630085259_1007361e,1,4.581140905618668
20240630085259_1007361e,1,4.51178115606308
20240630085259_1007361e,1,4.407640188932419
20240630085259_1007361e,1,4.456865161657333
20240630085259_1007361e,1,4.431579291820526
20240630085259_1007361e,1,4.561589807271957
20240630085259_1007361e,1,4.67355141043663
20240630085259_1007361e,1,4.494092136621475
20240630085259_1007361e,1,4.561660021543503
20240630085259_1007361e,1,4.344460964202881
20240630085259_1007361e,1,4.356056272983551
20240630085259_1007361e,1,4.235022217035294
20240630085259_1007361e,1,4.3422883450984955
20240630085259_1007361e,1,4.191446453332901
20240630085259_1007361e,1,4.18818798661232
20240630085259_1007361e,1,4.141437113285065
20240630085259_1007361e,1,4.127184838056564
20240630085259_1007361e,1,4.065997391939163
20240630085259_1007361e,1,4.062688648700714
20240630085259_1007361e,1,4.06029686331749
20240630085259_1007361e,1,3.9972195625305176
20240630085259_1007361e,1,4.039313793182373
20240630085259_1007361e,1,4.0037437081336975
20240630085259_1007361e,1,4.020315527915955
20240630085259_1007361e,1,3.8463898599147797
20240630085259_1007361e,1,3.83114430308342
20240630085259_1007361e,1,3.8488005101680756
20240630085259_1007361e,1,3.8329219818115234
20240630085259_1007361e,1,3.8641536235809326
20240630085259_1007361e,1,3.717698723077774
20240630085259_1007361e,1,3.7956744730472565
20240630085259_1007361e,1,3.7907972633838654
20240630085259_1007361e,1,3.747120976448059
20240630085259_1007361e,1,3.8269363343715668
20240630085259_1007361e,1,3.642727553844452
20240630085259_1007361e,1,3.602271467447281
20240630085259_1007361e,1,3.59368696808815
20240630085259_1007361e,1,3.5983811020851135
20240630085259_1007361e,1,3.6479541957378387
20240630085259_1007361e,1,3.625030905008316
20240630085259_1007361e,1,3.497835397720337
20240630085259_1007361e,1,3.5606177151203156
20240630085259_1007361e,1,3.624379724264145
20240630085259_1007361e,1,3.696167141199112
20240630085259_1007361e,1,3.6512011289596558
20240630085259_1007361e,1,3.4921409487724304
20240630085259_1007361e,1,3.4682299196720123
20240630085259_1007361e,1,3.3960986137390137
20240630085259_1007361e,1,3.4377121925354004
20240630085259_1007361e,1,3.362744450569153
20240630085259_1007361e,1,3.4077855050563812
20240630085259_1007361e,1,3.2918835282325745
20240630085259_1007361e,1,3.3090816736221313
20240630085259_1007361e,1,3.3009010553359985
20240630085259_1007361e,1,3.3266783952713013
20240630085259_1007361e,1,3.240098237991333
20240630085259_1007361e,1,3.23974147439003
20240630085259_1007361e,1,3.21804416179657
20240630085259_1007361e,1,3.1931247115135193
20240630085259_1007361e,1,3.316090226173401
20240630085259_1007361e,1,3.224289357662201
20240630085259_1007361e,1,3.2202745974063873
20240630085259_1007361e,1,3.2319345474243164
20240630085259_1007361e,1,3.1890904009342194
20240630085259_1007361e,1,3.14382666349411
20240630085259_1007361e,1,3.1316361129283905
20240630085259_1007361e,1,3.146782249212265
20240630085259_1007361e,1,3.3036157190799713
20240630085259_1007361e,1,3.1149390935897827
20240630085259_1007361e,1,3.0850926637649536
20240630085259_1007361e,1,2.9548536837100983
20240630085259_1007361e,1,2.9331167340278625
20240630085259_1007361e,1,3.028246745467186
20240630085259_1007361e,1,2.9611096680164337
20240630085259_1007361e,1,2.9499142318964005
20240630085259_1007361e,1,2.87967449426651
20240630085259_1007361e,1,2.8812811970710754
20240630085259_1007361e,1,2.8731055557727814
20240630085259_1007361e,1,2.829665794968605
20240630085259_1007361e,1,2.9290804266929626
20240630085259_1007361e,1,2.778822660446167
20240630085259_1007361e,1,2.7749456018209457
20240630085259_1007361e,1,2.782852679491043
20240630085259_1007361e,1,2.77970689535141
20240630085259_1007361e,1,2.765860602259636
20240630085259_1007361e,1,2.783053606748581
20240630085259_1007361e,1,2.8242392241954803
20240630085259_1007361e,1,2.8030325323343277
20240630085259_1007361e,1,2.73528490960598
20240630085259_1007361e,1,2.7834126949310303
20240630085259_1007361e,1,2.825604498386383
20240630085259_1007361e,1,2.687395080924034
20240630085259_1007361e,1,2.7316933423280716
20240630085259_1007361e,1,2.646256759762764
20240630085259_1007361e,1,2.6163704246282578
20240630085259_1007361e,1,2.6930827647447586
20240630085259_1007361e,1,2.5726483166217804
20240630085259_1007361e,1,2.5978792011737823
20240630085259_1007361e,1,2.6309006959199905
20240630085259_1007361e,1,2.5680019855499268
20240630085259_1007361e,1,2.576561540365219
20240630085259_1007361e,1,2.50134514272213
20240630085259_1007361e,1,2.4975419640541077
20240630085259_1007361e,1,2.5151602923870087
20240630085259_1007361e,1,2.611713781952858
20240630085259_1007361e,1,2.5105710178613663
20240630085259_1007361e,1,2.463378921151161
20240630085259_1007361e,1,2.4880633652210236
20240630085259_1007361e,1,2.4515395015478134
20240630085259_1007361e,1,2.583356186747551
20240630085259_1007361e,1,2.410305604338646
20240630085259_1007361e,1,2.367885082960129
20240630085259_1007361e,1,2.4737590104341507
20240630085259_1007361e,1,2.4180235415697098
20240630085259_1007361e,1,2.422037437558174
20240630085259_1007361e,1,2.379403367638588
20240630085259_1007361e,1,2.3327623307704926
20240630085259_1007361e,1,2.3387429267168045
20240630085259_1007361e,1,2.359997048974037
20240630085259_1007361e,1,2.311642065644264
20240630085259_1007361e,1,2.348610043525696
20240630085259_1007361e,1,2.421034350991249
20240630085259_1007361e,1,2.4025234431028366
20240630085259_1007361e,1,2.3383710384368896
20240630085259_1007361e,1,2.6035545617341995
20240630085259_1007361e,1,2.3039615154266357
20240630085259_1007361e,1,2.2867099791765213
20240630085259_1007361e,1,2.2540077567100525
20240630085259_1007361e,1,2.307189330458641
20240630085259_1007361e,1,2.470524787902832
20240630085259_1007361e,1,2.4575532227754593
20240630085259_1007361e,1,2.355071797966957
20240630085259_1007361e,1,2.3448827862739563
20240630085259_1007361e,1,2.213258996605873
20240630085259_1007361e,1,2.1552690118551254
20240630085259_1007361e,1,2.21628275513649
20240630085259_1007361e,1,2.2500349581241608
20240630085259_1007361e,1,2.135047137737274
20240630085259_1007361e,1,2.1830642372369766
20240630085259_1007361e,1,2.196314722299576
20240630085259_1007361e,1,2.167416125535965
20240630085259_1007361e,1,2.1243449598550797
20240630085259_1007361e,1,2.1172895431518555
20240630085259_1007361e,1,2.0922782719135284
20240630085259_1007361e,1,2.1032223999500275
20240630085259_1007361e,1,2.0620993077754974
20240630085259_1007361e,1,2.0075177252292633
20240630085259_1007361e,1,2.1457016095519066
20240630085259_1007361e,1,2.0981262773275375
20240630085259_1007361e,1,2.0589481443166733
20240630085259_1007361e,1,2.0449244379997253
20240630085259_1007361e,1,2.0096976310014725
20240630085259_1007361e,1,2.0084882378578186
20240630085259_1007361e,1,1.998258262872696
20240630085259_1007361e,1,2.0246390104293823
20240630085259_1007361e,1,1.9795847982168198
20240630085259_1007361e,1,1.9281154796481133
20240630085259_1007361e,1,1.9887052923440933
20240630085259_1007361e,1,1.9844982028007507
20240630085259_1007361e,1,1.925100639462471
20240630085259_1007361e,1,1.930988609790802
20240630085259_1007361e,1,1.993571937084198
20240630085259_1007361e,1,1.937889039516449
20240630085259_1007361e,1,1.9267864674329758
20240630085259_1007361e,1,1.9492757767438889
20240630085259_1007361e,1,1.9413748979568481
20240630085259_1007361e,1,1.9154892265796661
20240630085259_1007361e,1,1.92246413230896
20240630085259_1007361e,1,1.9488266557455063
20240630085259_1007361e,1,1.868272289633751
20240630085259_1007361e,1,1.8453451246023178
20240630085259_1007361e,1,1.8961936831474304
20240630085259_1007361e,1,1.8148523047566414
20240630085259_1007361e,1,1.8372264504432678
20240630085259_1007361e,1,1.8646625131368637
20240630085259_1007361e,1,1.8305769562721252
20240630085259_1007361e,1,1.8289937227964401
20240630085259_1007361e,1,1.774834230542183
20240630085259_1007361e,1,1.802120491862297
20240630085259_1007361e,1,1.8359884172677994
20240630085259_1007361e,1,1.7927259504795074
20240630085259_1007361e,1,1.841193288564682
20240630085259_1007361e,1,1.8588995039463043
20240630085259_1007361e,1,1.8763592392206192
20240630085259_1007361e,1,1.7795447185635567
20240630085259_1007361e,1,1.9294978976249695
20240630085259_1007361e,1,1.8013821095228195
20240630085259_1007361e,1,1.8543377444148064
20240630085259_1007361e,1,1.664269395172596
20240630085259_1007361e,1,1.7155851274728775
20240630085259_1007361e,1,1.6227739714086056
20240630085259_1007361e,1,1.703190103173256
20240630085259_1007361e,1,1.6589065492153168
20240630085259_1007361e,1,1.6621090769767761
20240630085259_1007361e,1,1.708548218011856
20240630085259_1007361e,1,1.642686054110527
20240630085259_1007361e,1,1.6128325834870338
20240630085259_1007361e,1,1.6392304748296738
20240630085259_1007361e,1,1.6207375824451447
20240630085259_1007361e,1,1.5726565644145012
20240630085259_1007361e,1,1.6550479978322983
20240630085259_1007361e,1,1.5807759761810303
20240630085259_1007361e,1,1.6205801963806152
20240630085259_1007361e,1,1.5926474928855896
20240630085259_1007361e,1,1.5843574404716492
20240630085259_1007361e,1,1.5744299963116646
20240630085259_1007361e,1,1.5941426008939743
20240630085259_1007361e,1,1.5176517218351364
20240630085259_1007361e,1,1.5194829031825066
20240630085259_1007361e,1,1.5063167959451675
20240630085259_1007361e,1,1.4963296726346016
20240630085259_1007361e,1,1.4694563373923302
20240630085259_1007361e,1,1.4521528780460358
20240630085259_1007361e,1,1.4696140214800835
20240630085259_1007361e,1,1.509241297841072
20240630085259_1007361e,1,1.497758410871029
20240630085259_1007361e,1,1.5362495630979538
20240630085259_1007361e,1,1.431647077202797
20240630085259_1007361e,1,1.4637622833251953
20240630085259_1007361e,1,1.4153115898370743
20240630085259_1007361e,1,1.3687007874250412
20240630085259_1007361e,1,1.4263231977820396
20240630085259_1007361e,1,1.4173741936683655
20240630085259_1007361e,1,1.3512013852596283
20240630085259_1007361e,1,1.3843958377838135
20240630085259_1007361e,1,1.3970818221569061
20240630085259_1007361e,1,1.342894859611988
20240630085259_1007361e,1,1.3503801226615906
20240630085259_1007361e,1,1.317188635468483
20240630085259_1007361e,1,1.2915319129824638
20240630085259_1007361e,1,1.2635620832443237
20240630085259_1007361e,1,1.2908183857798576
20240630085259_1007361e,1,1.271400548517704
20240630085259_1007361e,1,1.289698302745819
20240630085259_1007361e,1,1.28828015178442
20240630085259_1007361e,1,1.2702242210507393
20240630085259_1007361e,1,1.234836407005787
20240630085259_1007361e,1,1.1800498627126217
20240630085259_1007361e,1,1.219125472009182
20240630085259_1007361e,1,1.186662182211876
20240630085259_1007361e,1,1.1226945258677006
20240630085259_1007361e,1,1.1291300505399704
20240630085259_1007361e,1,1.2354212179780006
20240630085259_1007361e,1,1.169094704091549
20240630085259_1007361e,1,1.2164847627282143
20240630085259_1007361e,1,1.194283239543438
20240630085259_1007361e,1,1.2002428136765957
20240630085259_1007361e,1,1.1573036164045334
20240630085259_1007361e,1,1.146112360060215
20240630085259_1007361e,1,1.0712359249591827
20240630085259_1007361e,1,1.0476638451218605
20240630085259_1007361e,1,1.0637038871645927
20240630085259_1007361e,1,1.0529129654169083
20240630085259_1007361e,1,1.0845902524888515
20240630085259_1007361e,1,1.0118443369865417
20240630085259_1007361e,1,1.0536512807011604
20240630085259_1007361e,1,1.018360249698162
20240630085259_1007361e,1,1.0749227479100227
20240630085259_1007361e,1,1.1110695078969002
20240630085259_1007361e,1,1.1461558789014816
20240630085259_1007361e,1,1.2868315167725086
20240630085259_1007361e,1,1.0944463908672333
20240630085259_1007361e,1,1.037550177425146
20240630085259_1007361e,1,0.9844953641295433
20240630085259_1007361e,1,0.9615648724138737
20240630085259_1007361e,1,1.0032085627317429
20240630085259_1007361e,1,0.9431477226316929
20240630085259_1007361e,1,0.9497930333018303
20240630085259_1007361e,1,0.9792152121663094
20240630085259_1007361e,1,0.9645304307341576
20240630085259_1007361e,1,0.9180763699114323
20240630085259_1007361e,1,0.9224354065954685
20240630085259_1007361e,1,0.9509546644985676
20240630085259_1007361e,1,0.8942185193300247
20240630085259_1007361e,1,0.8899929523468018
20240630085259_1007361e,1,0.8667948022484779
20240630085259_1007361e,1,0.8703877069056034
20240630085259_1007361e,1,0.8524576388299465
20240630085259_1007361e,1,0.8767973035573959
20240630085259_1007361e,1,0.8277192860841751
20240630085259_1007361e,1,0.8167251087725163
20240630085259_1007361e,1,0.8048532195389271
20240630085259_1007361e,1,0.7896622009575367
20240630085259_1007361e,1,0.7982000336050987
20240630085259_1007361e,1,0.7893757596611977
20240630085259_1007361e,1,0.7813686951994896
20240630085259_1007361e,1,0.7710851281881332
20240630085259_1007361e,1,0.81082583963871
20240630085259_1007361e,1,0.7479453906416893
20240630085259_1007361e,1,0.7476675175130367
20240630085259_1007361e,1,0.7797501794993877
20240630085259_1007361e,1,0.7509340569376945
20240630085259_1007361e,1,0.7486591637134552
20240630085259_1007361e,1,0.7346115112304688
20240630085259_1007361e,1,0.7399840541183949
20240630085259_1007361e,1,0.703971404582262
20240630085259_1007361e,1,0.7403869368135929
20240630085259_1007361e,1,0.7122842110693455
20240630085259_1007361e,1,0.7241047620773315
20240630085259_1007361e,1,0.7155492007732391
20240630085259_1007361e,1,0.71585463732481
20240630085259_1007361e,1,0.7894059047102928
20240630085259_1007361e,1,0.7320884503424168
20240630085259_1007361e,1,0.735825352370739
20240630085259_1007361e,1,0.7009159438312054
20240630085259_1007361e,1,0.6668887585401535
20240630085259_1007361e,1,0.6526141054928303
20240630085259_1007361e,1,0.6482587791979313
20240630085259_1007361e,1,0.6857806108891964
20240630085259_1007361e,1,0.6417260654270649
20240630085259_1007361e,1,0.6298450902104378
20240630085259_1007361e,1,0.6282786950469017
20240630085259_1007361e,1,0.5971476715058088
20240630085259_1007361e,1,0.6013058349490166
20240630085259_1007361e,1,0.6054133586585522
20240630085259_1007361e,1,0.6105133295059204
20240630085259_1007361e,1,0.5876934342086315
20240630085259_1007361e,1,0.6149133816361427
20240630085259_1007361e,1,0.5943287238478661
20240630085259_1007361e,1,0.5916777513921261
20240630085259_1007361e,1,0.578732080757618
20240630085259_1007361e,1,0.588299322873354
20240630085259_1007361e,1,0.5590221583843231
20240630085259_1007361e,1,0.5780997946858406
20240630085259_1007361e,1,0.5718046054244041
20240630085259_1007361e,1,0.5543613657355309
20240630085259_1007361e,1,0.5810370929539204
20240630085259_1007361e,1,0.5564659535884857
20240630085259_1007361e,1,0.5474864039570093
20240630085259_1007361e,1,0.5468679927289486
20240630085259_1007361e,1,0.5718437321484089
20240630085259_1007361e,1,0.5674248151481152
20240630085259_1007361e,1,0.5542500577867031
20240630085259_1007361e,1,0.5704885609447956
20240630085259_1007361e,1,0.5119956880807877
20240630085259_1007361e,1,0.5385208930820227
20240630085259_1007361e,1,0.5070931762456894
20240630085259_1007361e,1,0.5701968818902969
20240630085259_1007361e,1,0.519434005022049
20240630085259_1007361e,1,0.49617815390229225
20240630085259_1007361e,1,0.4988076351583004
20240630085259_1007361e,1,0.49519818648695946
20240630085259_1007361e,1,0.48342899419367313
20240630085259_1007361e,1,0.5671042297035456
20240630085259_1007361e,1,0.4975231885910034
20240630085259_1007361e,1,0.5021964237093925
20240630085259_1007361e,1,0.4890878312289715
20240630085259_1007361e,1,0.4894898757338524
20240630085259_1007361e,1,0.46605316922068596
20240630085259_1007361e,1,0.461964376270771
20240630085259_1007361e,1,0.4607823882251978
20240630085259_1007361e,1,0.5002230405807495
20240630085259_1007361e,1,0.491668164730072
20240630085259_1007361e,1,0.48808824829757214
20240630085259_1007361e,1,0.4543774463236332
20240630085259_1007361e,1,0.5059029590338469
20240630085259_1007361e,1,0.45779055170714855
20240630085259_1007361e,1,0.49975848011672497
20240630085259_1007361e,1,0.4888248909264803
20240630085259_1007361e,1,0.4283324535936117
20240630085259_1007361e,1,0.4247005730867386
20240630085259_1007361e,1,0.4296534117311239
20240630085259_1007361e,1,0.423950819298625
20240630085259_1007361e,1,0.41625876538455486
20240630085259_1007361e,1,0.4093211740255356
20240630085259_1007361e,1,0.4123042803257704
20240630085259_1007361e,1,0.4125415440648794
20240630085259_1007361e,1,0.40667182207107544
20240630085259_1007361e,1,0.410525556653738
20240630085259_1007361e,1,0.3983877617865801
20240630085259_1007361e,1,0.4007689505815506
20240630085259_1007361e,1,0.4106339365243912
20240630085259_1007361e,1,0.39937654696404934
20240630085259_1007361e,1,0.39569519460201263
20240630085259_1007361e,1,0.3877720134332776
20240630085259_1007361e,1,0.3948590215295553
20240630085259_1007361e,1,0.38202983513474464
20240630085259_1007361e,1,0.40701438672840595
20240630085259_1007361e,1,0.39699803479015827
20240630085259_1007361e,1,0.4148952066898346
20240630085259_1007361e,1,0.40933264791965485
20240630085259_1007361e,1,0.3931003659963608
20240630085259_1007361e,1,0.37370855174958706
20240630085259_1007361e,1,0.3811498489230871
20240630085259_1007361e,1,0.36815333366394043
20240630085259_1007361e,1,0.3670928869396448
20240630085259_1007361e,1,0.37740571424365044
20240630085259_1007361e,1,0.3641124367713928
20240630085259_1007361e,1,0.36174738220870495
20240630085259_1007361e,2,17.601369380950928
20240630085259_1007361e,2,17.598379135131836
20240630085259_1007361e,2,17.595823049545288
20240630085259_1007361e,2,17.595659017562866
20240630085259_1007361e,2,17.58764910697937
20240630085259_1007361e,2,17.589526176452637
20240630085259_1007361e,2,17.586045503616333
20240630085259_1007361e,2,17.5953369140625
20240630085259_1007361e,2,17.587363481521606
20240630085259_1007361e,2,17.590949535369873
20240630085259_1007361e,2,17.586726188659668
20240630085259_1007361e,2,17.590502977371216
20240630085259_1007361e,2,17.5822856426239
20240630085259_1007361e,2,17.588238954544067
20240630085259_1007361e,2,17.57513451576233
20240630085259_1007361e,2,17.575799226760864
20240630085259_1007361e,2,17.58718991279602
20240630085259_1007361e,2,17.57492971420288
20240630085259_1007361e,2,17.57106375694275
20240630085259_1007361e,2,17.566622495651245
20240630085259_1007361e,2,17.567261219024658
20240630085259_1007361e,2,17.560846090316772
20240630085259_1007361e,2,17.55748438835144
20240630085259_1007361e,2,17.555355310440063
20240630085259_1007361e,2,17.542255640029907
20240630085259_1007361e,2,17.53279209136963
20240630085259_1007361e,2,17.53026270866394
20240630085259_1007361e,2,17.51694416999817
20240630085259_1007361e,2,17.50456976890564
20240630085259_1007361e,2,17.481175661087036
20240630085259_1007361e,2,17.46431040763855
20240630085259_1007361e,2,17.42083501815796
20240630085259_1007361e,2,17.379711151123047
20240630085259_1007361e,2,17.328484535217285
20240630085259_1007361e,2,17.235453844070435
20240630085259_1007361e,2,17.115613222122192
20240630085259_1007361e,2,17.007187604904175
20240630085259_1007361e,2,16.84288215637207
20240630085259_1007361e,2,16.67787456512451
20240630085259_1007361e,2,16.498132944107056
20240630085259_1007361e,2,16.35249900817871
20240630085259_1007361e,2,16.161144137382507
20240630085259_1007361e,2,15.985668301582336
20240630085259_1007361e,2,15.771204590797424
20240630085259_1007361e,2,15.568341732025146
20240630085259_1007361e,2,15.41837227344513
20240630085259_1007361e,2,15.178064942359924
20240630085259_1007361e,2,14.978348731994629
20240630085259_1007361e,2,14.788597822189331
20240630085259_1007361e,2,14.544524669647217
20240630085259_1007361e,2,14.341405034065247
